id,collection,bookNumber,bookName,chapterId,hadithNumber,text,gradedBy,grade
muslim2304a,muslim,43,Muslim,9,2304a,"Anas b. Malik reported Allah's Messenger (ﷺ) as saying: Some persons from amongst my associates would turn to my Cistern; when I would see them and they would be presented to me, they would be detained in the way while coming to me. I would say: My Lord, they are my companions, they are my companions, and it would be said to me: You don't know what innovations they made after you.",,Sahih
muslim2304b,muslim,43,Muslim,9,2304b,"Anas reported a hadith like this from Allah's Messenger (ﷺ) and he made this addition:"" The vessels would be as numerous as the number of stars.",,Sahih
muslim2303b,muslim,43,Muslim,9,2303b,Anas b. Milik reported Allah's Messenger (ﷺ) as saying: There would be such a vast distance between the sides of my Cistern as it is between Sana' and Medina.,,Sahih
muslim2303c,muslim,43,Muslim,9,2303c,Anas reported this hadith with this change that there was some doubt between (places mentioned) and there is a slight variation of wording.,,Sahih
muslim2303d-e,muslim,43,Muslim,9,2303d-e,"Anas reported Allah's Messenger (ﷺ) as saying: You would be shown in it jugs of gold and silver (as numerous) as the number of stars in the sky. This hadith has been transmitted on the authority of Anas b. Malik with this addition:"" More numerous than stars in the sky.""",,Sahih
muslim2305a,muslim,43,Muslim,9,2305a,"Jabir b. Samura reported Allah's Messenger (ﷺ) as saying: Behold, I shall be present ahead of you on the Cistern, and the distance between its different sides would be like that between Sana' and Aila, and its jugs would be like stars in the sky.",,Sahih
muslim2305b,muslim,43,Muslim,9,2305b,Amir b. Sa'd b. Abu Waqqas reported: I wrote (a letter) to Jabir b. Samura (and it was sent) through my servant Nafi' asking him to inform me about something (pertaining to the Haud Kauthar). He wrote to me: I heard him (the Holy Prophet) say: I shall be there ahead of you at the Haud Kauthar.,,Sahih
muslim2306a,muslim,43,Muslim,10,2306a,"Sa`d reported that on the Day of Uhud I saw on the right side of Allah's Messenger (ﷺ) and on his left side two persons dressed in white clothes and whom I did not see before nor after that, and they were Gabriel and Michael (Allah be pleased with both of them).",,Sahih
muslim2306b,muslim,43,Muslim,10,2306b,"Sa'd b. Abu Waqqas reported: I saw on the right side of Allah's Messenger (ﷺ) and on his left side two persons with white clothes on the Day of Uhtid fighting a desperate fight, and I saw them neither before nor after that.",,Sahih
muslim2307a,muslim,43,Muslim,11,2307a,"Anas b. Malik reported that Allah's Messenger (ﷺ) was the sublimest among people (in character) and the most generous amongst them and he was the bravest of men. One night the people of Medina felt disturbed and set forth in the direction of a sound when Allah's Messenger (ﷺ) met them on his way back as he had gone towards that sound ahead of them. He was on the horse of Abu Talha which had no saddle over it, and a sword was slung round his neck, and he was saying: There was nothing to be afraid of, and he also said: We found it (this horse) like a torrent of water (indicating its swift-footedness), whereas the horse had been slow before that time.",,Sahih
muslim2307b,muslim,43,Muslim,11,2307b,"Anas reported that there was consternation in Medina. The Messenger of Allah (ﷺ) borrowed the horse from Abu Talha which was called Mandub. He rode it and said: We have found no reason for consternation, and we have found it to be (as quick as a torrent) of water.",,Sahih
muslim2307c,muslim,43,Muslim,11,2307c,This hadith has been transmitted on the authority of Anas with a slight variation of wording.,,Sahih
muslim2308a,muslim,43,Muslim,12,2308a,"Ibn 'Abbas reported that Allah's Messenger (ﷺ) was the most generous of people in charity, but he was generous to the utmost in the month of Ramadan. Gabriel (peace be upon him) would meet him every year during the month of Ramadin until it ended, and Allah's Messenger (ﷺ) recited to him the Qur'an; and when Gabriel met him Allah's Messenger (ﷺ) was most generous in giving charity like the blowing wind.",,Sahih
muslim2308b,muslim,43,Muslim,12,2308b,This hadith has been narrated on the authority of Zuhri with the same chain of transmitters.,,Sahih
muslim2309a,muslim,43,Muslim,13,2309a,"Anas b. Malik reported: I served the Messenger of Allah (ﷺ) for ten years, and, by Allah, he never said to me any harsh word, and he never said to me about a thing as to why I had done that and as to why I had not done that. Abu Rabi' has made this addition (in this narration):"" The work which a servant should do."" There is no mention of his words"" By Allah"".",,Sahih
muslim2309b,muslim,43,Muslim,13,2309b,This hadith has been narrated on the authority of Anas through another chain of transmitters.,,Sahih
muslim2309c,muslim,43,Muslim,13,2309c,"Anas reported: When Allah's Messenger (ﷺ) came to Medina, Abla Talha took hold of my hand and brought me to Allah's Messenger (ﷺ) and said: Allah's Messenger, Anas is a prudent young boy, and he will serve you. He (Anas) said: I served him in journey and at home, but, by Allah, he never asked me about a thing which I did as to why I did so, nor about a thing which I did not do as to why I had not done that.",,Sahih
muslim2309d,muslim,43,Muslim,13,2309d,"Anas reported Allah's Messenger (ﷺ) as saying: I served the Messenger of Allah (ﷺ) for nine years, and I do not know (of any instance) when he said to me: Why you have done this and that, and he never found fault with me in anything.",,Sahih
muslim2310a-2309e,muslim,43,Muslim,13,2310a-2309e,"Anas reported that Allah's Messenger (ﷺ) had the best disposition amongst people. He sent me on an errand one day, and I said: By Allah, I would not go. I had, however, this idea in my mind that I would do as Allah's Messenger (ﷺ) had commanded me to do. I went out until I happened to come across children who had been playing in the street. In the meanwhile, Allah's Messenger (ﷺ) came there and he caught me by the back of my neck from behind me. As I looked towards him I found him smiling and he said: Unais, did you go where I commanded you to go? I said: Allah's Messenger, yes, I am going. Anas further said: I served him for nine years but I know not that he ever said to me about a thing which I had done why I did that, or about a thing I had left as to why I had not done that.",,Sahih
muslim2310b,muslim,43,Muslim,13,2310b,Anas b. Malik reported that Allah's Messenger (ﷺ) was the best amongst people in disposition and behaviour.,,Sahih
muslim2311a,muslim,43,Muslim,14,2311a,Jabir b. 'Abdullah reported: It never happened that Allah's Messenger (ﷺ) was asked for anything and he said: No.,,Sahih
muslim2311b,muslim,43,Muslim,14,2311b,This hadith has been narrated on the authority of Jabir b. 'Abdullah through another chain of transmitters.,,Sahih
muslim2312a,muslim,43,Muslim,14,2312a,"Musa b. Anas reported on the authority of his father: It never happened that Allah's Messenger (ﷺ) was asked anything for the sake of Islam and he did not give that. There came to him a person and he gave him a large flock (of sheep and goats) and he went back to his people and said: My people, embrace Islam, for Muhammad gives so much charity as if he has no fear of want.",,Sahih
muslim2312b,muslim,43,Muslim,14,2312b,"Anas 'b. Malik reported that a person requested Allah's Messenger (ﷺ) to give him a very large flock and he gave that to him. He came to his tribe and said: O people, embrace Islam. By Allah, Muhammad donates so much as if he did not fear want. Anas said that the person embraced Islam for the sake of the world but later he became Muslim until Islam became dearer to him than the world and what it contains.",,Sahih
muslim2313,muslim,43,Muslim,14,2313,"Ibn Shihab reported that Allah's Messenger (ﷺ) went on the expedition of Victory, i. e. the Victory of Mecca, and then he went out along with the Muslims and they fought at Hunain, and Allah granted victory to his religion and to the Muslims, and Allah's Messenger (ﷺ) gave one hundred camels to Safwan b. Umayya. He again gave him one hundred camels, and then again gave him one hundred camels. Sa'id b. Musayyib said that Safwan told him: (By Allah) Allah's Messenger (ﷺ) gave me what he gave me (and my state of mind at that time was) that he was the most detested person amongst people in my eyes. But he continued giving to me until now he is the dearest of people to me.",,Sahih
muslim2314a,muslim,43,Muslim,14,2314a,"Jabir b. 'Abdullah reported Allah's Messenger (ﷺ) as saying: In case we get wealth from Bahrain, I would give you so much and so much; he made an indication of it with both his hands. Allah's Messenger (ﷺ) died before wealth from Bahrain came, and it fell to the lot of Abu Bakr after him. He commanded the announcer to make announcement to the effect that he to whom Allah's Messenger (ﷺ) had held out promise or owed any debt should come (to him). I came and said: Allah's Messenger (ﷺ) had said to me: In case there comes to us the wealth of Bahrain I shall give you so much, and so much. Abu Bakr took a handful (of the coins) and gave that to me once and asked me to count them I counted them as five hundred dinars and he said: Here is double of this for you.",,Sahih
muslim2314b,muslim,43,Muslim,14,2314b,"Jabir b. 'Abdullah reported: When Allah's Messenger (ﷺ) died, there came to Abfi Bakr wealth from al-'Ala' b. al-Hadrami. Abu Bakr said: He to whom Allah's Messenger (ﷺ) owed any debt or held out any promise should come to us; the rest of the hadith is the same.",,Sahih
muslim2315,muslim,43,Muslim,15,2315,"Anas b. Malik reported that Allah's Messenger (ﷺ) said: A child was born into me this night and I named him after the name of my father Ibrihim. He then sent him to Umm Saif, the wife of a blacksmith who was called Abu Saif. He (the Holy Prophet) went to him and I followed him until we reached Abu Saif and he was blowing fire with the help of blacksmith's bellows and the house was filled with smoke. I hastened my step and went ahead of Allah's Messenger (ﷺ) and said: Abu Saif, stop it, as there comes Allah's Messenger (may peace he upon him). He stopped and Allah's Messenger (ﷺ) called for the child. He embraced him and said what Allah had desired. Anas said: I saw that the boy breathed his last in the presence of Allah's Messenger (ﷺ). The eyes of Allah's Messenger (ﷺ) shed tears and he said: Ibrahim, our eyes shed tears and our hearts are filled with grief, but we do not say anything except that by which Allah is pleased. O Ibrahim, we are grieved for you.",,Sahih
muslim2316,muslim,43,Muslim,15,2316,"Anas b. Malik reported: I have never seen anyone more kind to one's family than Allah's Messenger (ﷺ), and Ibrahim was sent to the suburb of Medina for suckling. He used to go there and we accompanied him. He entered the house, and it was filled with smoke as his foster-father was a bricksmith. He took him (his son Ibrihim) and kissed him and then came back. 'Amr said that when Ibrihim died. Allah's LMessenger (ﷺ) said: Ibrihim is my son and he dies as a suckling babe. He has now two foster-mothers who would complete his suckling period in Paradise.",,Sahih
muslim2317,muslim,43,Muslim,15,2317,A'isha (Allah be pleased with her) reported that there came a few desert Arabs to Allah's Messenger (ﷺ) and said: Do you kiss your children? He said: Yes. Thereupon they said: By Allah but we do not kiss our children. Thereupon Allah's Messenger (ﷺ) said: Then what can I do if Allah has deprived you of mercy? Ibn Numair said: (We has deprived) your heart of mercy.,,Sahih
muslim2318a,muslim,43,Muslim,15,2318a,"Abu Huraira reported that al-Aqra' b. Habis saw Allah's Messenger (ﷺ) kissing Hasan. He said: I have ten children, but I have never kissed any one of them, whereupon Allah's Messenger (ﷺ) said: He who does not show mercy (towards his children), no mercy would be shown to him.",,Sahih
muslim2318b,muslim,43,Muslim,15,2318b,The above hadith has likewise been narrated through another chain of transmitters.,,Sahih
muslim2319a,muslim,43,Muslim,15,2319a,"This hadith has been narrated on the authority of Jarir b. 'Abdullah through different chains of transmitters and the words are:"" That the Messenger of Allah (ﷺ) said: He who shows no mercy to the people, Allah, the Exalted and Glorious, does not show mercy to him.""",,Sahih
muslim2319b,muslim,43,Muslim,15,2319b,This hadith has been narrated on the authority of Jarir through other chains of transmitters.,,Sahih
muslim2320,muslim,43,Muslim,16,2320,"Abu Sa'id Khudri reported that Allah's Messenger (ﷺ) was more modest than the virgin behind the curtain (or in the apartment), and when he disliked anything, we recognised that from his face.",,Sahih
muslim2321a,muslim,43,Muslim,16,2321a,"Masruq reported: We went to Abdullah b. 'Amr when Mu'dwiya came to Kufa, and he made a mention of Allah's Messenger (ﷺ) and said: He was never immoderate in his talk and he never reviled others. Allah's Messenger (ﷺ) also said: The best amongst you are those who are best in morals. Uthman said: When he came to Kufa along with Mu'awiya... (The rest of the hadith is the same).",,Sahih
muslim2321b,muslim,43,Muslim,16,2321b,This hadith had been narrated on the authority of al-A'mash through another chain of transmitters also.,,Sahih
muslim2322,muslim,43,Muslim,17,2322,"Simak b. Harb reported: I said to Jabir b. Samura: Did you have the privilege of sitting in the company of Allah's Messenger (ﷺ)? He said: Yes, very frequently, and added: He did not stand up (and go) from the place where he offered the dawn prayer until the sun rose, and after the rising of the sun he stood up, and they (his Companions) entered into conversation with one another and they talked of the things (that they did during the Days of Ignorance), and they laughed (on their unreasonable and ridiculous acts). Allah's Messenger (ﷺ) smiled only.",,Sahih
muslim2323a,muslim,43,Muslim,18,2323a,"Anas reported that Allah's Messenger (ﷺ) had in one of his journeys his black slave who was called Anjasha along with him. He goaded by singing the songs of camel-driver. Thereupon Allah's Messenger (ﷺ) said: Anjasha, drive slowly as you are driving (the mounts who are carrying) glass vessels",,Sahih
muslim2323b,muslim,43,Muslim,18,2323b,This hadith has been narrated on the authority of Anas through another chain of transmitters.,,Sahih
muslim2323c,muslim,43,Muslim,18,2323c,"Anas reported that Allah's Messenger (ﷺ) came to his wives as the camel-driver who was called Anjasha had been, driving (the camels) on which (they were riding). Thereupon he said: Anjasha, be careful, drive slowly for you are driving the mounts who carry vessels of glass. Abu Qilaba said that Allah's Messenger (ﷺ) uttered words which if someone had uttered amongst you, you would have found fault with him.",,Sahih
muslim2323d,muslim,43,Muslim,18,2323d,"Anas b. Malik reported that Umm Sulaim was with the wives of Allah's Messenger (ﷺ) and a camel-driver had been driving (the camels) oil which they were riding. Thereupon Allah's Messenger (ﷺ) said: Anjasha, drive slowly, for you are carrying (on the camels) vessels of glass.",,Sahih
muslim2323e,muslim,43,Muslim,18,2323e,"Anas reported that Allah's Messenger (ﷺ) had a camel-driver who had a very melodious voice. Allah's Messenger (ﷺ) said to him: Anjasha, drive slowly; do not break the vessels of glass, meaning the weak women.",,Sahih
muslim2323f,muslim,43,Muslim,18,2323f,"Anas reported this hadith through another chain of transmitters, but he made no mention of a camel-driver having a melodious voice.",,Sahih
muslim2324,muslim,43,Muslim,19,2324,"Anas b. Malik reported that when Allah's Messenger (ﷺ) had completed his dawn prayer, the servants of Medina came to him with utensils containing water, and no utensil was brought in which he did not dip his hand; and sometime they came in the cold dawn (and he did not feel reluctant in acceding to their request even in the cold weather) and dipped his hand in them.",,Sahih
muslim2381,muslim,44,Muslim,1,2381,"Anas b. Malik reported that Abu Bakr Siddiq reported him thus: I saw the feet of the polytheists very close to us as we were in the cave. I said: Allah's Messenger, if one amongst them were to see at his feet he would have surely seen us. Thereupon he said: Abu Bakr, what can befall two who have Allah as the third One with them.",,Sahih
muslim2382a,muslim,44,Muslim,1,2382a,"Abu Sa'id reported that Allah's Messenger (ﷺ) sat on the pulpit and said: Allah gave a choice to His servant that he may opt the beauties of the world or that which is with Him and the servant chose that which was with Him. Thereupon Abu Bakr wept and he wept bitterly and said: Let our fathers and our mothers be taken as ransom for you. It was Allah's Messenger (ﷺ) who had been given the choice and Abu Bakr knew it better than us, and Allah's Messenger (ﷺ) is reported to have said: Behold, of all people the most generous toward me in regard to his companionship and his property was Abu Bakr and were I to choose anyone as my bosom friend, I would have chosen Abu Bakr as my dear friend, but (for him) I cherish Islamic brotherliness and love. There shall be left open no window in the mosque except Abu Bakr's window.",,Sahih
muslim2382b,muslim,44,Muslim,1,2382b,This hadith has been narrated on the authority of Abu Sa'id Khudri through another chain of transmitters.,,Sahih
muslim2383a,muslim,44,Muslim,1,2383a,"Abdullah b. Mas'ud reported Allah's Messenger (ﷺ) as saying: If I were to choose a bosom friend I would have definitely chosen Abu Bakr as my bosom friend, but he is my brother and my companion and Allah, the Exalted and Gliorious. has taken your brother and companion (meaning Prophet himself) as a friend.",,Sahih
muslim2383b,muslim,44,Muslim,1,2383b,"Abdullah reported Allah's Messenger (ﷺ) as saying: If I were to choose from my Umma anyone as my bosom friend, I would have chosen Abu Bakr.",,Sahih
muslim2383c,muslim,44,Muslim,1,2383c,Abdullah reported Allah's Messenger (ﷺ) as saying: If I were to choose as my bosom friend I would have chosen the son of Abu Quhafa (Abu Bakr) as my bosom friend.,,Sahih
muslim2383d,muslim,44,Muslim,1,2383d,"Abdullah reported Allah's Messenger (ﷺ) as saying: If I were to choose amongst the people of earth someone as my bosom friend, I would have chosen the son of Abu Quhafa as my friends but God has taken your companion as a friend.",,Sahih
muslim2383e,muslim,44,Muslim,1,2383e,"This hadith has been narrated through another chain of transmitters and the one narrated on the authority of Abdullah (the words are):"" Allah's Messenger (ﷺ) is reported to have said: Behold I am free from the dependence of all bosom friends and if I were to choose anyone as bosom friend I would have taken Abu Bakr as my bosom friend. Allah has taken your companion as a friend.",,Sahih
muslim2384,muslim,44,Muslim,1,2384,"Amr b. al-'As reported that Allah's Messenger (ﷺ) sent him in command of the army despatched to Dhat-as-Salasil. When 'Amr b. al-'As came back to the Prophet (ﷺ) he said: Who amongst people are dearest to you? He said: A'isha. He then said: Who amongst men? He said: Her father, and I said: And who next? He said: Umar. He then enumerated some other men.",,Sahih
muslim2385,muslim,44,Muslim,1,2385,"Ibn Abu Mulaika reported: I heard `A'isha as saying and she was asked as to whom Allah's Messenger (ﷺ) would have nominated as his successor if he had to nominate one at all. She said: Abu Bakr. It was said to her: Then whom after Abu Bakr? She said: `Umar. It was said to her. Then whom after `Umar? She said: Abu `Ubaida b. al-Jarrah, and then she kept quiet at this.",,Sahih
muslim2386a-b,muslim,44,Muslim,1,2386a-b,"Muhammad b. Jubair b. Mut'im reported on the authority of his father that a woman asked Allah's Messenger (ﷺ) about something but lit, told her to come to him on some other occasion, whereupon she said: What in your opinion (should I do) if I come to you but do not find you, and it seemed as if she meant that he might die. Thereupon he said: If you do not find me, then come to Abu Bakr. 
This hadith has been narrated on the authority of Jubair b. Mut'im through another chain of transmitters (and the words are) that a woman came to Allah's Messenger (ﷺ) and discussed with him something and he gave a command as we find in the above-mentioned narration.",,Sahih
muslim2387,muslim,44,Muslim,1,2387,"A'isha reported that Allah's Messenger (ﷺ) in his (last) illness asked me to call Abu Bakr, her father, and her brother too, so that he might write a document, for he feared that someone else might be desirous (of succeeding him) and that some claimant may say: I have better claim to it, whereas Allah and the Faithful do not substantiate the claim of anyone but that of Abu Bakr.",,Sahih
muslim1028b,muslim,44,Muslim,1,1028b,Abu Huraira reported that Allah's Messenger (ﷺ) said: Who amongst you is fasting today? Abu Bakr said: I am. He (again) said: Who amongst you followed a funeral procession today? Abu Bakr said: I did. He (the Prophet) again said: Who amongst you served food to the needy? Abu Bakr said: I did. He (again) said: Who amongst you has today visited the sick? Abu Bakr said: I did. Thereupon Allah's Messenger (ﷺ) said: Anyone in whom (these good deeds) are combined will certainly enter paradise.,,Sahih
muslim2388a,muslim,44,Muslim,1,2388a,"Abu Huraira reported Allah's Messenger (ﷺ) as saying: A person had been driving an ox loaded with luggage. The ox looked towards him and said: I have not been created for this but for lands (i. e. for ploughing the land and for drawing out water from the wells for the purpose of irrigating the lands). The people said with surprise and awe: Hallowed be Allah, does the ox speak? Allah's Messenger (ﷺ) said: I believe it and so do Abu Bakr and 'Umar. Abu Huraira reported Allah's Messenger (ﷺ) as saying: A shepherd was tendirig the flock when a wolf came there and took away one goat. Tile shepherd pursued it (the wolf) and rescued it (the goat) from that (wolf). The wolf looked towards him and said: Who would save it on the day when there will be no shepherd except me? Thereupon people said: Hallowed be Allah I Thereupon Allah's Messenger (ﷺ) said: I believe in it and so do Abu Bakr and Umar believe.",,Sahih
muslim2388b,muslim,44,Muslim,1,2388b,"This hadith has been narrated on the authority of Ibn Shihab with the same chain of transmitters, but there is no mention of the story pertaining to the ox.",,Sahih
muslim2388c,muslim,44,Muslim,1,2388c,"This hadith has been transmitted on the authority of Zuhri, and there is a clear mention of the stories of ox and goat (and the words are): I believe in it and so do Abu Bakr and Umar, but they were not at that time present there.",,Sahih
muslim2388d,muslim,44,Muslim,1,2388d,This hadith has been narrated on the authority of Abu Huraira through another chain of transrritters.,,Sahih
muslim2389a,muslim,44,Muslim,2,2389a,"Ibn Abu Mulaika reported: I heard Ibn 'Abbas as saying: When 'Umar b. Khattab was placed in the coffin the people gathered around him. They praised him and supplicated for him before the bier was lifted up, and I was one amongst them. Nothing attracted my attention but a person who gripped my shoulder from behind. I saw towards him and found that he was 'Ali. He invoked Allah's mercy upon 'Umar and said: You have left none behind you (whose) deeds (are so enviable) that I love to meet Allah with them. By Allah, I hoped that Allah would keep you and your two associates together. I had often heard Allah's Messenger (ﷺ) as saying: I came and there came too Abu Bakr and 'Umar; I entered and there entered too Abu Bakr and 'Umar; I went out and there went out too Abu Bakr and 'Umar, and I hope and think that Allah will keep you along with them.",,Sahih
muslim2389b,muslim,44,Muslim,2,2389b,This hadith has been narrated on the authority of 'Umar b. Sa'id with the same chain of transmitters.,,Sahih
muslim2390,muslim,44,Muslim,2,2390,"Abu Sa'id Khudri reported Allah's Messenger (ﷺ) as say ing: While I was asleep I saw people being presented to me (in a dream) and they wore shirts and some of these reached up to the breasts and some even beyond them. Then there happened to pass 'Umar b. Khattab and his shirt had been trailing. They said: Allah's Messeneer, how do you interpret the dream? He said: (As strength of) faith.",,Sahih
muslim2391a,muslim,44,Muslim,2,2391a,Hamza b. Abdullah b. 'Umar b. Khattab reported on the authority of his father that Allah's Messenger (ﷺ) said: While I was asleep I saw (in a dream) a cup containing milk being presented to me. I took out of that until I perceived freshness being reflected through my nails. Then I presented the leftover to 'Umar b. Khattab. They said: Allah's Messenger: How do you interpret it? He said: This implies knowledge.,,Sahih
muslim2391b,muslim,44,Muslim,2,2391b,This hadith has been narrated on the authority of Yunus with the same chain of transmitters.,,Sahih
muslim2392a,muslim,44,Muslim,2,2392a,Abu Huraira reported Allah's Messenger (ﷺ) as saying: While I was asleep I saw myself on a well with a leathern bucket on a pulley. I drew (water) out of that as Allah wished me (to draw). Then the son of Abu Quhafa (Abu Bakr) drew from it one bucketful or two and there was some weakness in drawing that (may Allah forgive him). Then that bucket (changed into a large bucket) and Ibn Khattab drew it. I did not see any strongest man drawing it like 'Umar b. Khattab. He brought out so much water that the camels of the people had enough to drink and then laid down (for rest).,,Sahih
muslim2392b,muslim,44,Muslim,2,2392b,This hadith has been narrated on the authority of Yunus through another chain of transmitters.,,Sahih
muslim2392c,muslim,44,Muslim,2,2392c,Abu Huraira reported Allah's Messenger (ﷺ) as saying: I saw Ibn Abu Quhafa drawing (water) ; the rest of the hadith is the same.,,Sahih
muslim2392d,muslim,44,Muslim,2,2392d,"Abu Huraira reported Allah's Messenger (ﷺ) as saying: While I was asleep I saw myself drawing water from my tank in order to quench the thirst of the people that there came to me Abu Bakr. He took hold of the leathern bucket from my hand so that he should serve water to the people. He drew two bucketfuls and there was some weakness in his drawing (Allah may forgive him). Then there came Ibn Khattab and he took hold of that, and I did not see a person stronger than he (drawing water) until the people went away with their thirst quenched and the tank filled with water.",,Sahih
muslim2393a,muslim,44,Muslim,2,2393a,"Abdullah b. 'Umar reported Allah's Messenger (ﷺ) as saying: I saw (in a dream) as if I was drawing water with a leathern bucket on a wooden pulley. There came Abu Bakr and he drew out a bucketful or two and as he drew out, some weakness (was perceived in it) (may Allah, the Exalted and Glorious, forgive him). Then Umar came in order to serve water -and the bucket was changed into a large leather bucket and I did not see such a wonderful man amongst persons (drawing water) and he went on serving water to the people until they were fully satisfied and then went to their resting places.",,Sahih
muslim2393b,muslim,44,Muslim,2,2393b,Salim b. 'Abdullah reported on the authority of his father some of the dreams of Allah's Messenger (ﷺ) pertaining to Abu Bakr and Umar b. Khattab (Allah be pleased with them) and a hadith like this.,,Sahih
muslim2394a,muslim,44,Muslim,2,2394a,"Jabir reported Allah's Messenger (ﷺ) as saying: I entered Paradise and saw in it a house or a palace. I said: For whom is it resersred? They (the Angels) said: It is for 'Umar b. Khattab. (The Prophet (ﷺ) said to 'Umar b. Khattab): I intenied to get into it but I thought of your feelings. Thereupon 'Umar wept and said: Apostle of Allah, could I feel any jealousy in your case?",,Sahih
muslim2394b,muslim,44,Muslim,2,2394b,This hadith has been narrated on the authority of Jabir through another chain of transmitters.,,Sahih
muslim2395a-b,muslim,44,Muslim,2,2395a-b,"Abu Huraira reported Allah's Messenger (ﷺ) as saying: While I was asleep I saw myself in Paradise and a woman performing ablution by the side of a palace. I said: For whom is it meant? They said: It is meant for 'Umar b. Khattab. (The Holy Prophet) said: There came across my mind the feeling of Umar and so I turned back and went away. Abu Huraira said: 'Umar wept as we were present in that meeting with Allah's Messenger (ﷺ) amongst us and Umar said: Allah's Messenger, may my father and mother be taken as ransom for you. Could I at all feel any jealousy about you? This hadith has been narrated on the authority of Ibn Shihab with the same chain of transmitters.",,Sahih
muslim2396,muslim,44,Muslim,2,2396,"Sa'd b. Waqqas reported that Umar sought permission from Allah's Messenger (ﷺ) to visit him when some women of the Quraish were busy in talking with him and raising their voices above his Voiee. When'Umar sought permission they stood up and went hurriedly behind the curtain. Allah's Messenger (ﷺ) gave him permission smilingly. Thereupon 'Umar said: Allah's Messenger, may Allah keep you happy all your life. Then Allah's Messenger (ﷺ) said: I wonder at these women who were with me and no sooner did they hear your voice, they immediately went behind the curtain. Thereupon 'Umar said: Allah's Messenger, you have more right that they should fear you. Then Umar (addressing the women) said: O ye enemies of yourselves, do you fear me and fear not the Messenger of Allah (ﷺ)? They said: Yes, you are harsh and strict as compared to the Messenger of Allah (ﷺ). Thereupon, Allah's Messenger (maypeace be upon him) said: By Him in Whose Hand is my life, if satan would encounter you in the way he would certainly take a different way from that of yours.",,Sahih
muslim2397,muslim,44,Muslim,2,2397,Abu Huraira reported that Umar b. Khattab came to Allah's Messenger (ﷺ) while there were some women with him and they were raising their voices above the voice of Allah's Messenger (ﷺ) and when Umar sought permission to get into the house they went behind the curtain hurriedly. The rest of the hadith is the same.,,Sahih
muslim2398a,muslim,44,Muslim,2,2398a,A'isha reported Allah's Messenger (ﷺ) as saying: There had been among the people before you inspired persons and if there were any such among my Umma Umar b. Khattab would be one of them. Ibn Wahb explained the word Muhaddathun as those who receive hint from the High (Mulhamun).,,Sahih
muslim2398b,muslim,44,Muslim,2,2398b,This hadith has been narrated on the authority of Sa'd b. Ibrahim with the same chain of transmitters.,,Sahih
muslim2399,muslim,44,Muslim,2,2399,"Ibn Umar reported Umar as saying: My lord concorded with (my judgments) on three occasions. In case of the Station of Ibrahim, in case of the observance of veil and in case of the prisoners of Badr.",,Sahih
muslim2400a,muslim,44,Muslim,2,2400a,"Ibn Umar reported that when 'Abdullah b. Ubayy b. Salul (the hypocrite) died, his son Abdullah b. Abdullah came to Allah's Messenger (may peace be upon -him) and asked him to give his shirt which should be used for the coffin of his father. He gave that to him. Allah's Messenger (ﷺ) stood up to say prayer over him Thereupon I Umar caught hold of the clothe of Allah's Messenger (ﷺ) and said: Allah's Messenger, are you going to offer prayer, whereas Allah has forbidden to offer prayer for him, whereupon Allah's Messenger (ﷺ) said: Allah has given me a choice saying: Ask forgiveness for them or you may not ask for them; even if you ask for them seventy times, I will make an addition to the seventy. He was a hypocrite and Allah's Messenger (ﷺ) said prayer over him that Allah, the Exalted and Glorious, revealed the verse:"" And never pray over any one of them that has died and never should you stand by his grave"" (ix. 84).",,Sahih
muslim2400b,muslim,44,Muslim,2,2400b,"This hadith has been narrated on the authority of 'Ubaidullah with the same chain of transmitter but with the addition of the words:"" He abandoned saying prayer over the hypocrites who had died.""",,Sahih
muslim2401,muslim,44,Muslim,3,2401,"`Aisha reported: Allah's Messenger (ﷺ) was lying in the bed in my apartment with his thigh uncovered and Abu Bakr sought permission to enter. It was given to him and he conversed in the same very state (the Prophet's thigh or shank uncovered). Then `Umar sought permission for entering and it was given to him and he conversed in that very state. Then `Uthman sought permission to enter; Allah's Messenger (ﷺ) sat down and he set right his clothes. Muhammad (one of the narrators) said: I do not say that it happened on the same day. He (`Uthman) then entered and conversed and as he went out, `Aisha said: Abu Bakr entered and you did not stir and did not observe much care (in arranging your clothes), then `Umar entered and you did not stir and did not arrange your clothes, then `Uthman entered and you got up and set your clothes right, so he (ﷺ) said: Should I not show modesty to one whom even the Angels show modesty.",,Sahih
muslim2402a,muslim,44,Muslim,3,2402a,"A'isha, the wife of Allah's Messenger (mav peace be upon him), and Uthman both reported that Abu Bakr sought permission from Allah's Messenger (ﷺ) for entrance (in his apartment) as he had been lying on his bed covered with the bed-sheet of A'isha, and he gave permission to Abu Bakr in that very state and he, having his need fulfilled, went back. Then Umar sought permission and it was given to him in that very state and, after having his need fulfilled, he went back. And 'Uthman reported: Then I sought permission from him and he got up and raid to A'isha: Wrap yourself well with your cloth, then I got my need fulfilled and came back. And A'isha said: Allah's Messenger, why is it that I did not see you feeling any anxiety in case of dressing properly in the presence of Abu Bakr and 'Umar (Allah be pleased with them) as you showed in case of 'Uthman. Thereupon Allah's Messenger (ﷺ) said: Verily Uthman is a person who is very modest and I was afraid that if I permitted him to enter in this very state he would not inform me of his need.",,Sahih
muslim2402b,muslim,44,Muslim,3,2402b,This hadith has been transmitted on the authority of Uthman and A'isha with the same wording.,,Sahih
